rank,word,lemma,occurrences_ppm
2326,naar_voren,naar_voren,23.6911
2327,gevochten,vechten,23.6911
2328,besef,beseffen,23.6911
2329,allerlei,allerlei,23.6911
2330,stinkt,stinken,23.6683
2331,cijfers,cijfer,23.6454
2332,lijf,lijf,23.6454
2333,broertje,broertje,23.6225
2334,volkomen,volkomen,23.6225
2335,winnaar,winnaar,23.5997
2336,hout,hout,23.5768
2337,roept,roepen,23.5768
2338,maag,maag,23.5539
2339,verandering,verandering,23.5311
2340,ver_weg,ver_weg,23.5311
2341,geur,geur,23.5082
2342,smeerlap,smeerlap,23.4853
2343,doodt,doden,23.4853
2344,voort,voort,23.4625
2345,omlaag,omlaag,23.4396
2346,zicht,zicht,23.4396
2347,meerdere,meerdere,23.4396
2348,schande,schande,23.4167
2349,collega,collega,23.4167
2350,geheel,geheel,23.4167
2351,zij_het,zij_het,23.4167
2352,omgaan,omgaan,23.3939
2353,kloppen,kloppen,23.3939
2354,of_dat,of_dat,23.3710
2355,achteren,achteren,23.3481
2356,puur,puur,23.3481
2357,lossen,lossen,23.3481
2358,wetenschap,wetenschap,23.3024
2359,russische,russisch,23.2795
2360,uniform,uniform,23.2795
2361,fantastische,fantastisch,23.2795
2362,'s_avonds,'s_avonds,23.2567
2363,zette,zetten,23.2567
2364,grotere,groot,23.2109
2365,hof,hof,23.1880
2366,dringend,dringend,23.1880
2367,zwembad,zwembad,23.1652
2368,herhaal,herhalen,23.0966
2369,plotseling,plotseling,23.0966
2370,verstandig,verstandig,23.0966
2371,job,job,23.0737
2372,verdediging,verdediging,23.0737
2373,bijbel,bijbel,23.0508
2374,overwinning,overwinning,23.0508
2375,nicht,nicht,22.9594
2376,zelfde,zelfde,22.9594
2377,zekere,zeker,22.9594
2378,vingerafdrukken,vingerafdruk,22.9365
2379,neerschieten,neerschieten,22.9365
2380,romantisch,romantisch,22.9365
2381,weggaat,weggaan,22.9365
2382,smeris,smeris,22.9136
2383,begreep,begrijpen,22.9136
2384,de_heer,de_heer,22.8908
2385,vrijen,vrijen,22.8908
2386,kaas,kaas,22.8450
2387,zacht,zacht,22.8450
2388,letten,letten,22.8450
2389,wezens,wezen,22.8222
2390,zing,zingen,22.8222
2391,hufter,hufter,22.7993
2392,pakte,pakken,22.7993
2393,bewakers,bewaker,22.7764
2394,hek,hek,22.7764
2395,des,des,22.7764
2396,dwaas,dwaas,22.7536
2397,belofte,belofte,22.7536
2398,honderden,honderden,22.7536
2399,beters,goed,22.7536
2400,rat,rat,22.7307
2401,bedenk,bedenken,22.7307
2402,meegaan,meegaan,22.7078
2403,gewild,willen,22.6850
2404,branden,branden,22.6621
2405,middag,middag,22.6392
2406,partij,partij,22.6164
2407,stoor,storen,22.6164
2408,weggegaan,weggaan,22.5935
2409,achterin,achterin,22.5935
2410,eh,eh,22.5706
2411,televisie,televisie,22.5706
2412,poging,poging,22.5706
2413,bekeken,bekijken,22.5706
2414,kleding,kleding,22.5020
2415,merken,merken,22.5020
2416,verwachtte,verwachten,22.4791
2417,aangekomen,aankomen,22.4791
2418,doorlopen,doorlopen,22.4563
2419,donkere,donker,22.4563
2420,gepland,plannen,22.4563
2421,maagd,maagd,22.4334
2422,komende,komen,22.4334
2423,eindigen,eindigen,22.4105
2424,winter,winter,22.3648
2425,km,km,22.3648
2426,duwen,duwen,22.3648
2427,hoogheid,hoogheid,22.3419
2428,wijzen,wijzen,22.3419
2429,ma.,ma.,22.3191
2430,vlakbij,vlakbij,22.2962
2431,gesteld,stellen,22.2962
2432,schoten,schieten,22.2505
2433,douche,douche,22.2505
2434,dominee,dominee,22.2276
2435,overtuigen,overtuigen,22.2276
2436,studenten,student,22.1819
2437,aanklacht,aanklacht,22.1590
2438,bezorgen,bezorgen,22.1590
2439,locatie,locatie,22.1361
2440,vertrok,vertrekken,22.1361
2441,voorgoed,voorgoed,22.1133
2442,mammie,mammie,22.0904
2443,shirt,shirt,22.0904
2444,personeel,personeel,22.0675
2445,ontspannen,ontspannen,22.0675
2446,stal,stal,22.0675
2447,stelde,stellen,22.0675
2448,eventjes,eventjes,22.0447
2449,vieze,vies,22.0447
2450,storen,storen,22.0447
2451,daarop,daarop,22.0447
2452,vak,vak,22.0218
2453,zijne,zijn,21.9989
2454,gedroomd,dromen,21.9989
2455,momenteel,momenteel,21.9761
2456,teruggaan,teruggaan,21.9761
2457,engelse,engels,21.9532
2458,hieruit,hieruit,21.9532
2459,rijd,rijden,21.9074
2460,gegooid,gooien,21.9074
2461,helikopter,helikopter,21.8846
2462,kanker,kanker,21.8846
2463,dek,dek,21.8846
2464,bijzonders,bijzonder,21.8846
2465,onschuldige,onschuldig,21.8617
2466,bied,bieden,21.8617
2467,eindigt,eindigen,21.8617
2468,waarschuwing,waarschuwing,21.8388
2469,mogelijkheden,mogelijkheid,21.8388
2470,ronde,ronde,21.8160
2471,suiker,suiker,21.8160
2472,volgend,volgen,21.8160
2473,wijf,wijf,21.7931
2474,koopt,kopen,21.7931
2475,verdacht,verdenken,21.7702
2476,vergat,vergeten,21.7702
2477,marine,marine,21.7474
2478,fiets,fiets,21.7474
2479,verdween,verdwijnen,21.7016
2480,win,winnen,21.6788
2481,gevaarlijke,gevaarlijk,21.6788
2482,daarover,daarover,21.6788
2483,pen,pen,21.6559
2484,kamers,kamer,21.6559
2485,gedraag,gedragen,21.6559
2486,broeders,broeder,21.6330
2487,winst,winst,21.6330
2488,in_de_weg,in_de_weg,21.6330
2489,doodde,doden,21.6102
2490,slang,slang,21.5873
2491,materiaal,materiaal,21.5873
2492,ontspan,ontspannen,21.5873
2493,300,300,21.5644
2494,aangenomen,aannemen,21.5644
2495,theater,theater,21.5416
2496,banden,band,21.5416
2497,dapper,dapper,21.5416
2498,schilderij,schilderij,21.5187
2499,lege,leeg,21.5187
2500,ledereen,ledereen,21.4958
2501,flauw,flauw,21.4958
2502,pakje,pakje,21.4730
2503,verrast,verrassen,21.4730
2504,verdiende,verdienen,21.4501
2505,herkennen,herkennen,21.4501
2506,beloning,beloning,21.4272
2507,proost,proost,21.4272
2508,doodgaan,doodgaan,21.4272
2509,verdwaald,verdwalen,21.4044
2510,voorbereid,voorbereiden,21.4044
2511,zo_goed_als,zo_goed_als,21.4044
2512,veranderde,veranderen,21.3815
2513,mannetje,mannetje,21.3586
2514,verklaren,verklaren,21.3129
2515,overval,overval,21.2900
2516,bevrijden,bevrijden,21.2900
2517,lacht,lachen,21.2900
2518,lied,lied,21.2671
2519,super,super,21.2671
2520,volledige,volledig,21.2443
2521,middernacht,middernacht,21.2214
2522,centrum,centrum,21.1985
2523,briljant,briljant,21.1985
2524,rotzak,rotzak,21.1757
2525,meekomen,meekomen,21.1757
2526,danken,danken,21.1757
2527,bovenop,bovenop,21.1528
2528,bruid,bruid,21.1299
2529,verrader,verrader,21.1299
2530,klonk,klinken,21.1299
2531,hielden,hielen,21.1299
2532,pest,pest,21.1071
2533,eisen,eis,21.1071
2534,achterna,achterna,21.1071
2535,voer,voeren,21.1071
2536,brak,breken,21.0842
2537,schaam,schamen,21.0385
2538,voordeel,voordeel,21.0385
2539,vuren,vuren,21.0156
2540,constant,constant,21.0156
2541,acteur,acteur,20.9927
2542,richt,richten,20.9927
2543,iemands,iemand,20.9927
2544,kranten,krant,20.9699
2545,kruis,kruis,20.9241
2546,schaduw,schaduw,20.9241
2547,warme,warm,20.9241
2548,richten,richten,20.9241
2549,advocaten,advocate,20.8784
2550,vampier,vampier,20.8555
2551,duisternis,duisternis,20.8555
2552,scherp,scherp,20.8327
2553,invloed,invloed,20.8327
2554,gelopen,lopen,20.8327
2555,veilige,veilig,20.8098
2556,hut,hut,20.7869
2557,fabriek,fabriek,20.7869
2558,kreng,kreng,20.7869
2559,zegen,zegen,20.7869
2560,neen,neen,20.7641
2561,gij,gij,20.7641
2562,bezwaar,bezwaar,20.7641
2563,spannend,spannend,20.7641
2564,gooide,gooien,20.7412
2565,gelukkige,gelukkig,20.7183
2566,vertrouwt,vertrouwen,20.7183
2567,gerechtigheid,gerechtigheid,20.6726
2568,jeetje,jeetje,20.6726
2569,leden,lid,20.6726
2570,assistent,assistent,20.6497
2571,snijden,snijden,20.6497
2572,gemeenschap,gemeenschap,20.6268
2573,koninkrijk,koninkrijk,20.6040
2574,kaartjes,kaart,20.6040
2575,nieuwsgierig,nieuwsgierig,20.6040
2576,wegen,weg,20.5811
2577,uitzien,uitzien,20.5811
2578,camera's,camera,20.5582
2579,lafaard,lafaard,20.5582
2580,breek,breken,20.5582
2581,politieke,politiek,20.5354
2582,smaakt,smaken,20.5354
2583,komst,komst,20.5125
2584,seizoen,seizoen,20.4896
2585,gunst,gunst,20.4896
2586,britse,britse,20.4668
2587,patiënten,patiënt,20.4668
2588,training,training,20.4668
2589,vriendinnen,vriendin,20.4668
2590,veroordeeld,veroordelen,20.4668
2591,opeten,opeten,20.4668
2592,geschikt,geschikt,20.4668
2593,overheid,overheid,20.4439
2594,proef,proef,20.4439
2595,bewaker,bewaker,20.4210
2596,lemand,lemand,20.3982
2597,hal,hal,20.3753
2598,bemanning,bemanning,20.3524
2599,diegene,diegene,20.3296
2600,gevoelig,gevoelig,20.3296
2601,route,route,20.2838
2602,wolf,wolf,20.2610
2603,model,model,20.2381
2604,bepalen,bepalen,20.2381
2605,gezorgd,zorgen,20.2381
2606,detective,detective,20.2152
2607,borrel,borrel,20.2152
2608,tranen,traan,20.2152
2609,legt,liggen,20.2152
2610,kansen,kans,20.1924
2611,helder,helder,20.1924
2612,pech,pech,20.1695
2613,lading,lading,20.1466
2614,zenuwachtig,zenuwachtig,20.1466
2615,sport,sport,20.1238
2616,feesten,feest,20.1238
2617,daarbinnen,daarbinnen,20.1238
2618,heleboel,heleboel,20.1238
2619,doctor,doctor,20.1009
2620,braaf,braaf,20.1009
2621,onderzocht,onderzoeken,20.1009
2622,huiswerk,huiswerk,20.0780
2623,houding,houding,20.0780
2624,verdwijnt,verdwijnen,20.0780
2625,privé,privé,20.0551
2626,besloot,besluiten,20.0551
2627,kut,kut,20.0323
2628,nationale,nationaal,20.0323
2629,onbekende,onbekend,20.0323
2630,vanzelf,vanzelf,20.0323
2631,monsters,monster,19.9865
2632,zand,zand,19.9865
2633,1000,1000,19.9865
2634,verdwijn,verdwijnen,19.9865
2635,ramen,raam,19.9865
2636,seconde,seconde,19.9865
2637,grootvader,grootvader,19.9408
2638,behandeling,behandeling,19.9408
2639,tekst,tekst,19.9408
2640,collega's,collega,19.9408
2641,min,min,19.9408
2642,gooit,gooien,19.9408
2643,geboorte,geboorte,19.8951
2644,schudden,schudden,19.8951
2645,klasse,klasse,19.8722
2646,verlegen,verlegen,19.8722
2647,koude,koud,19.8493
2648,aanpakken,aanpakken,19.8493
2649,verliet,verlaten,19.8265
2650,gevoeld,gevoelen,19.8265
2651,ontmoeting,ontmoeting,19.8036
2652,in_handen,in_hand,19.8036
2653,vies,vies,19.8036
2654,mensheid,mensheid,19.7579
2655,klagen,klagen,19.7579
2656,beesten,beest,19.7350
2657,psychiater,psychiater,19.7121
2658,handtekening,handtekening,19.7121
2659,morgenavond,morgenavond,19.7121
2660,bibliotheek,bibliotheek,19.6893
2661,vriendjes,vriend,19.6893
2662,overleefd,overleven,19.6893
2663,geweren,geweer,19.6664
2664,droog,droog,19.6435
2665,bemoei,bemoeien,19.6435
2666,mooier,mooi,19.6435
2667,truc,truc,19.6207
2668,oceaan,oceaan,19.5978
2669,borsten,borst,19.5978
2670,fantasie,fantasie,19.5978
2671,straten,straat,19.5978
2672,humor,humor,19.5978
2673,graaf,graaf,19.5521
2674,podium,podium,19.5521
2675,gereden,rijden,19.5521
2676,velen,veel,19.5063
2677,filmen,filmen,19.4834
2678,afschuwelijk,afschuwelijk,19.4834
2679,bid,bidden,19.4606
2680,kanten,kant,19.4606
2681,daarboven,daarboven,19.4148
2682,mogelijke,mogelijk,19.3691
2683,verbaast,verbazen,19.3691
2684,kennelijk,kennelijk,19.3462
2685,hoorden,horen,19.3462
2686,heten,heten,19.3234
2687,ln,ln,19.3005
2688,wachtte,wachten,19.3005
2689,gebaseerd,baseren,19.3005
2690,alcohol,alcohol,19.2776
2691,boodschappen,boodschap,19.2776
2692,beloven,beloven,19.2776
2693,moeilijker,moeilijk,19.2776
2694,tank,tank,19.2548
2695,levende,leven,19.2548
2696,masker,masker,19.2319
2697,hartaanval,hartaanval,19.2319
2698,verschuldigd,verschuldigd,19.2319
2699,toren,toren,19.2090
2700,fan,fan,19.2090
2701,uitzicht,uitzicht,19.2090
2702,verander,veranderen,19.2090
2703,hierover,hierover,19.2090
2704,ogenblik,ogenblik,19.1862
2705,burger,burger,19.1862
2706,boeten,boeten,19.1862
2707,tenslotte,tenslotte,19.1862
2708,tovenaar,tovenaar,19.1404
2709,ketting,ketting,19.1404
2710,organisatie,organisatie,19.1404
2711,dochters,dochter,19.1404
2712,dorst,dorst,19.1404
2713,namens,namens,19.1404
2714,rand,rand,19.1176
2715,kopje,kopje,19.1176
2716,merk,merken,19.1176
2717,roze,roze,19.0947
2718,rommel,rommel,19.0947
2719,verraad,verraad,19.0718
2720,berichten,bericht,19.0718
2721,bijzondere,bijzonder,19.0718
2722,erdoor,erdoor,19.0718
2723,opruimen,opruimen,19.0718
2724,scheiding,scheiding,19.0490
2725,vat,vat,19.0490
2726,voorzitter,voorzitter,19.0261
2727,markt,markt,19.0261
2728,reageren,reageren,19.0261
2729,museum,museum,19.0032
2730,flikker,flikker,18.9804
2731,legende,legende,18.9804
2732,plat,plat,18.9804
2733,koos,kiezen,18.9804
2734,bewaar,bewaren,18.9804
2735,interessante,interessant,18.9804
2736,lelijke,lelijk,18.9575
2737,ontslaan,ontslaan,18.9346
2738,loon,loon,18.9118
2739,goeds,goed,18.9118
2740,i,i,18.8889
2741,verstaan,verstaan,18.8889
2742,konijn,konijn,18.8660
2743,versta,verstaan,18.8660
2744,plekken,plek,18.8660
2745,moedig,moedig,18.8431
2746,samenwerken,samenwerken,18.8431
2747,botten,botten,18.8203
2748,goedemiddag,goedemiddag,18.8203
2749,moeilijkheden,moeilijkheid,18.8203
2750,zijde,zijde,18.7974
2751,leveren,leveren,18.7974
2752,vloek,vloek,18.7745
2753,joch,joch,18.7745
2754,gras,gras,18.7517
2755,geschenk,geschenk,18.7517
2756,zusje,zusje,18.7288
2757,schone,schoon,18.7288
2758,jongetje,jongen,18.7059
2759,allang,allang,18.7059
2760,ogenblikje,ogenblik,18.6831
2761,handelen,handelen,18.6831
2762,ontdekte,ontdekken,18.6831
2763,aanwezigheid,aanwezigheid,18.6602
2764,klere,klere,18.6145
2765,brigadier,brigadier,18.5916
2766,13,13,18.5916
2767,doof,doof,18.5916
2768,herinnering,herinnering,18.5916
2769,bekende,bekend,18.5916
2770,schouder,schouder,18.5687
2771,koe,koe,18.5459
2772,beroemde,beroemd,18.5459
2773,overeenkomst,overeenkomst,18.5230
2774,vet,vet,18.5230
2775,trappen,trappen,18.5230
2776,spion,spion,18.5001
2777,trainen,trainen,18.5001
2778,beet,beet,18.5001
2779,resultaat,resultaat,18.5001
2780,vliegtuigen,vliegtuig,18.4773
2781,trouwt,trouwen,18.4773
2782,jongedame,jongedame,18.4773
2783,praatte,praten,18.4773
2784,starten,starten,18.4773
2785,bommen,bom,18.4544
2786,realiteit,realiteit,18.4544
2787,riep,roepen,18.4544
2788,steekt,steken,18.4544
2789,paspoort,paspoort,18.4315
2790,steunen,steunen,18.4315
2791,snelle,snel,18.4315
2792,seksuele,seksueel,18.4087
2793,lust,lusten,18.4087
2794,opgegeven,opgeven,18.4087
2795,grazen,grazen,18.3858
2796,overkant,overkant,18.3858
2797,gelegd,leggen,18.3858
2798,geneukt,neuken,18.3629
2799,dossiers,dossier,18.3401
2800,snelweg,snelweg,18.3401
2801,80,80,18.3401
2802,eeuwige,eeuwig,18.3172
2803,levert,leveren,18.3172
2804,koekjes,koek,18.2943
2805,concentreren,concentreren,18.2943
2806,waag,wagen,18.2943
2807,kalmeer,kalmeren,18.2715
2808,slaven,slaaf,18.2486
2809,blanken,blank,18.2257
2810,titel,titel,18.2257
2811,rende,rennen,18.2257
2812,tevoorschijn,tevoorschijn,18.2257
2813,magische,magisch,18.2028
2814,ongelukkig,ongelukkig,18.2028
2815,heerlijke,heerlijk,18.2028
2816,niet.,niet.,18.1571
2817,biedt,bieden,18.1571
2818,hete,heet,18.1342
2819,echter,echter,18.1342
2820,hoogste,hoog,18.1342
2821,indrukwekkend,indrukwekkend,18.1342
2822,ondertussen,ondertussen,18.1342
2823,opgegroeid,opgroeien,18.1114
2824,leuker,leuk,18.1114
2825,nep,nep,18.0885
2826,cadeautje,cadeau,18.0885
2827,expert,expert,18.0885
2828,wetten,wet,18.0656
2829,geruchten,gerucht,18.0428
2830,hebbes,hebbes,18.0428
2831,volgde,volgen,18.0428
2832,gemak,gemak,18.0428
2833,b,b,18.0199
2834,naaien,naaien,18.0199
2835,gewoonlijk,gewoonlijk,17.9970
2836,opleiding,opleiding,17.9742
2837,staart,staart,17.9513
2838,waanzin,waanzin,17.9513
2839,het_veld,het_veld,17.9284
2840,vroegen,vragen,17.9284
2841,bagage,bagage,17.9056
2842,attentie,attentie,17.8827
2843,vijfde,vijfde,17.8827
2844,voortaan,voortaan,17.8827
2845,vier_uur,vier_uur,17.8827
2846,verpesten,verpesten,17.8827
2847,droomde,dromen,17.8598
2848,gezichten,gezicht,17.8598
2849,vers,vers,17.8598
2850,wanhopig,wanhopig,17.8598
2851,soep,soep,17.8370
2852,verdrietig,verdrietig,17.8370
2853,besteld,bestellen,17.8141
2854,gespannen,gespannen,17.8141
2855,het_best,het_best,17.8141
2856,jungle,jungle,17.7912
2857,justitie,justitie,17.7912
2858,vlag,vlag,17.7912
2859,veertig,veertig,17.7912
2860,uit_de_weg,uit_de_weg,17.7912
2861,telkens,telkens,17.7684
2862,zekerheid,zekerheid,17.7684
2863,verontschuldigen,verontschuldigen,17.7684
2864,slechter,slecht,17.7684
2865,slaaf,slaaf,17.7455
2866,leid,leiden,17.7455
2867,meende,menen,17.7226
2868,dwingen,dwingen,17.7226
2869,ns,n,17.6769
2870,tv.,tv.,17.6769
2871,crimineel,crimineel,17.6769
2872,stak,steken,17.6769
2873,blazen,blazen,17.6540
2874,speelgoed,speelgoed,17.6312
2875,verbaasd,verbaasd,17.6312
2876,apparaat,apparaat,17.6083
2877,nul,nul,17.6083
2878,herstellen,herstellen,17.6083
2879,groots,groot,17.6083
2880,ingewikkeld,ingewikkeld,17.6083
2881,weglopen,weglopen,17.6083
2882,uitnodiging,uitnodiging,17.5854
2883,meegebracht,meebrengen,17.5854
2884,aangeraakt,aanraken,17.5625
2885,gevolgen,gevolg,17.5625
2886,ratten,rat,17.5397
2887,golf,golf,17.5397
2888,hoofdpijn,hoofdpijn,17.5397
2889,betaalde,betalen,17.5397
2890,uitgaan,uitgaan,17.5397
2891,illegaal,illegaal,17.5168
2892,triest,triest,17.5168
2893,simpele,simpel,17.5168
2894,halt,halt,17.4939
2895,krankzinnig,krankzinnig,17.4939
2896,beleefd,beleven,17.4939
2897,aanwijzingen,aanwijzing,17.4711
2898,partners,partner,17.4711
2899,grot,grot,17.4482
2900,vaste,vast,17.4482
2901,flinke,flink,17.4482
2902,vleugels,vleugel,17.4253
2903,bedreiging,bedreiging,17.4253
2904,geopend,openen,17.4253
2905,terroristen,terrorist,17.4025
2906,applaus,applaus,17.3796
2907,plassen,plassen,17.3796
2908,busje,bus,17.3567
2909,varen,varen,17.3567
2910,stemming,stemming,17.3567
2911,betrapt,betrappen,17.3567
2912,jee,jee,17.3339
2913,snij,snijden,17.3339
2914,momenten,moment,17.3339
2915,ha,ha,17.3110
2916,hoeren,hoer,17.3110
2917,bezet,bezetten,17.3110
2918,datje,datje,17.2881
2919,explosie,explosie,17.2881
2920,verdachten,verdachten,17.2881
2921,maal,maal,17.2881
2922,gewicht,gewicht,17.2881
2923,overheen,overheen,17.2881
2924,verplaatsen,verplaatsen,17.2653
2925,proeven,proeven,17.2653
2926,beantwoorden,beantwoorden,17.2653
2927,centrale,centraal,17.2424
2928,karakter,karakter,17.2195
2929,tape,tape,17.1967
2930,vrachtwagen,vrachtwagen,17.1967
2931,internet,internet,17.1967
2932,aantrekkelijk,aantrekkelijk,17.1967
2933,lagen,liggen,17.1738
2934,student,student,17.1509
2935,jarig,jarig,17.1509
2936,lokale,lokaal,17.1509
2937,goeiemorgen,goeiemorgen,17.1281
2938,oosten,oosten,17.1281
2939,kwart,kwart,17.1281
2940,beweeg,bewegen,17.1281
2941,op_het_spel,op_het_spel,17.1281
2942,afhandelen,afhandelen,17.1052
2943,studio,studio,17.0823
2944,haven,haven,17.0823
2945,dubbel,dubbel,17.0823
2946,lawaai,lawaai,17.0823
2947,aanslag,aanslag,17.0595
2948,baby's,baby,17.0595
2949,bijt,bijten,17.0595
2950,onlangs,onlangs,17.0595
2951,draak,draak,17.0366
2952,revolutie,revolutie,17.0366
2953,café,café,17.0366
2954,besefte,beseffen,17.0366
2955,verwijderd,verwijderen,17.0366
2956,gedraagt,gedragen,17.0137
2957,dagboek,dagboek,16.9908
2958,overgeven,overgeven,16.9908
2959,op_het_punt,op_het_punt,16.9908
2960,maar_goed,maar_goed,16.9908
2961,actrice,actrice,16.9680
2962,kindje,kind,16.9680
2963,won,winnen,16.9680
2964,degenen,degenen,16.9680
2965,oudere,oud,16.9680
2966,verzekering,verzekering,16.9451
2967,ruilen,ruilen,16.9451
2968,openbaar,openbaar,16.9451
2969,23,23,16.9222
2970,instructies,instructie,16.9222
2971,nu_eenmaal,nu_eenmaal,16.9222
2972,verzinnen,verzinnen,16.9222
2973,bedrijven,bedrijf,16.8994
2974,rekeningen,rekening,16.8994
2975,jonger,jong,16.8994
2976,daden,daad,16.8765
2977,verbinding,verbinding,16.8765
2978,gekwetst,kwetsen,16.8765
2979,gekost,kosten,16.8765
2980,kopie,kopie,16.8536
2981,rollen,rol,16.8536
2982,acht_uur,acht_uur,16.8536
2983,kiest,kiezen,16.8536
2984,sindsdien,sindsdien,16.8536
2985,overvallen,overvallen,16.8308
2986,hierbij,hierbij,16.8308
2987,blank,blank,16.8079
2988,doodgeschoten,doodschieten,16.8079
2989,arresteer,arresteren,16.8079
2990,waarderen,waarderen,16.8079
2991,morgenvroeg,morgenvroeg,16.7850
2992,dure,duur,16.7850
2993,meld,melden,16.7622
2994,dokters,dokter,16.7622
2995,strak,strak,16.7622
2996,eerwaarde,eerwaard,16.7393
2997,noodgeval,noodgeval,16.7393
2998,maling,maling,16.7164
2999,nachten,nacht,16.7164
3000,overeind,overeind,16.7164
3001,gedwongen,dwingen,16.7164
3002,zingt,zingen,16.6936
3003,repareren,repareren,16.6936
3004,verklaart,verklaren,16.6936
3005,bestellen,bestellen,16.6936
3006,wijst,wijzen,16.6936
3007,interview,interview,16.6707
3008,onderhandelen,onderhandelen,16.6707
3009,excuseren,excuseren,16.6707
3010,avontuur,avontuur,16.6478
3011,rijbewijs,rijbewijs,16.6478
3012,daad,daad,16.6478
3013,bewust,bewust,16.6478
3014,grijpen,grijpen,16.6478
3015,lieveling,lieveling,16.6250
3016,brein,brein,16.6250
3017,schei,scheiden,16.6021
3018,uzelf,uzelf,16.6021
3019,durven,durven,16.6021
3020,vandaar,vandaar,16.6021
3021,watje,watje,16.5792
3022,gericht,richten,16.5564
3023,chinese,chinese,16.5335
3024,wow,wow,16.5335
3025,jasje,jasje,16.5335
3026,22,22,16.5335
3027,zieke,ziek,16.5335
3028,waarbij,waarbij,16.5335
3029,verzonnen,verzinnen,16.5106
3030,doodsbang,doodsbang,16.4878
3031,overnemen,overnemen,16.4878
3032,bewezen,bewijzen,16.4878
3033,ten_eerste,ten_eerste,16.4878
3034,date,date,16.4649
3035,terugtrekken,terugtrekken,16.4649
3036,ras,ras,16.4649
3037,knop,knop,16.4649
3038,daarbuiten,daarbuiten,16.4420
3039,pikken,pikken,16.4420
3040,vertrouwde,vertrouwd,16.4420
3041,gele,geel,16.3963
3042,probeerden,proberen,16.3963
3043,minst,weinig,16.3963
3044,doei,doei,16.3734
3045,live,live,16.3734
3046,zenuwen,zenuw,16.3734
3047,negeren,negeren,16.3734
3048,verbranden,verbranden,16.3505
3049,ingang,ingang,16.3505
3050,lever,leveren,16.3505
3051,teruggekomen,terugkomen,16.3505
3052,erbuiten,erbuiten,16.3505
3053,sire,sire,16.3277
3054,toestel,toestel,16.3277
3055,verzamelen,verzamelen,16.3277
3056,journalist,journalist,16.3048
3057,lente,lente,16.3048
3058,versieren,versieren,16.3048
3059,uitziet,uitzien,16.3048
3060,sex,sex,16.2819
3061,mietje,mietje,16.2819
3062,nummers,nummer,16.2819
3063,wegging,weggaan,16.2819
3064,goedendag,goedendag,16.2591
3065,tip,tip,16.2591
3066,slagen,slagen,16.2591
3067,plekje,plek,16.2591
3068,frisse,fris,16.2591
3069,mekaar,mekaar,16.2362
3070,gok,gok,16.2133
3071,veroorloven,veroorloven,16.2133
3072,weigeren,weigeren,16.2133
3073,ei,ei,16.1905
3074,schop,schop,16.1905
3075,uitweg,uitweg,16.1905
3076,vocht,vocht,16.1905
3077,eikels,eikel,16.1676
3078,drukken,drukken,16.1676
3079,spanning,spanning,16.1676
3080,motel,motel,16.1447
3081,brandt,branden,16.1447
3082,beloofde,beloven,16.1447
3083,casino,casino,16.1219
3084,zielen,ziel,16.1219
3085,huil,huilen,16.1219
3086,oordeel,oordeel,16.1219
3087,goedkoop,goedkoop,16.1219
3088,effect,effect,16.0990
3089,pijnlijk,pijnlijk,16.0990
3090,mazzel,mazzel,16.0761
3091,bereik,bereik,16.0761
3092,duiken,duiken,16.0533
3093,middelbare,middelbaar,16.0533
3094,kleintje,kleintje,16.0304
3095,glazen,glas,16.0304
3096,soorten,soort,16.0304
3097,bewijst,bewijzen,16.0304
3098,behoefte,behoefte,16.0304
3099,kou,kou,16.0075
3100,schoonmaken,schoonmaken,16.0075
3101,herkent,herkennen,16.0075
3102,studie,studie,15.9847
3103,veld,veld,15.9618
3104,vóór,vóór,15.9618
3105,bijten,bijten,15.9618
3106,gedurende,gedurende,15.9618
3107,gestoken,steken,15.9618
3108,schamen,schamen,15.9618
3109,schuur,schuur,15.9389
3110,families,familie,15.9389
3111,hoogte,hoogte,15.9389
3112,douchen,douchen,15.9389
3113,opgegeten,opeten,15.9389
3114,gemerkt,merken,15.9389
3115,opgehangen,ophangen,15.9161
3116,verknald,verknallen,15.9161
3117,opdagen,opdagen,15.9161
3118,lessen,les,15.8932
3119,munitie,munitie,15.8703
3120,uitstappen,uitstappen,15.8475
3121,groeit,groeien,15.8475
3122,aan_de_beurt,aan_de_beurt,15.8475
3123,zusters,zuster,15.8246
3124,bekennen,bekennen,15.8246
3125,beschermt,beschermen,15.8246
3126,tweeling,tweeling,15.8017
3127,stadje,stad,15.8017
3128,chaos,chaos,15.8017
3129,kwartier,kwartier,15.8017
3130,opzet,opzet,15.8017
3131,uitkomen,uitkomen,15.8017
3132,gewonden,gewond,15.7789
3133,genaaid,naaien,15.7560
3134,identiteit,identiteit,15.7560
3135,eeuwen,eeuw,15.7560
3136,21,21,15.7331
3137,heuvel,heuvel,15.7102
3138,stand,stand,15.7102
3139,bevriend,bevriend,15.7102
3140,in_het_leven,in_het_leven,15.7102
3141,weghalen,weghalen,15.7102
3142,dodelijk,dodelijk,15.6874
3143,planten,plant,15.6645
3144,uitdaging,uitdaging,15.6645
3145,verlangen,verlangen,15.6645
3146,verrot,verrotten,15.6645
3147,tuig,tuig,15.6416
3148,vloog,vliegen,15.6416
3149,greep,grijpen,15.6416
3150,ambassadeur,ambassadeur,15.6188
3151,verpleegster,verpleegster,15.6188
3152,grenzen,grens,15.6188
3153,voorgesteld,voorstellen,15.5959
